cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Pteropera descampsi,length of tegmina,4.31 ± 0.63,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,length of tegmina,3.73 ± 0.41,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,total length of body,21.09–25.39,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,total length of body,11.81–19.83,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,fore and middle legs,"entirely yellow, more or less pale",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,basal spot,triangular,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,General coloration,a dark longitudinal band and contiguous pale bands on the pronotum disc and the outer area of hind femora without pale spots,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,General coloration,brown with pale green,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,zygoma,reduced,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of antenna,10.71 ± 0.33,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of antenna,10.07 ± 0.57,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,"distal trunk, recurrent of the lateral diverticulum of the spermatheca",1.5× longer than the proximal trunk,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,pronotum width,4.89,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,pronotum width,3.74 ± 0.32,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,aedeagus,"short, curved",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,bridge,"short and arched, convex",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,mesosternal interspace,open,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,lower half of elytra,"shiny black, upper half brown",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,hind tibia length,12.49 ± 0.57,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,hind tibia length,10.27 ± 0.43,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,pronotum width,4.74 ± 0.01,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,pronotum width,3.56 ± 0.26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,Length of the pronotum in the midline,5.06 ± 0.32,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,Length of the pronotum in the midline,5.06 ± 0.32,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,end of the copulatory bursa,enlarged in the shape of a bubble,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,anterior apodemes,"narrow, short",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,dorsal arch of cingulum,"V-shaped, open",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,prosternal tubercle,conical,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,bridge,"thin, narrow",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,upper ectophallic sheath,"short, not bent",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera augustini,medio-dorsal pocket,narrow,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,longitudinal median band of pronotum disc,dark and less wider than adjacent clear bands,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,anterior projections,lobiform,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,lateral lobes of pronotum,basal pale bands on lateral lobes of pronotum absent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,median and lower inner areas of hind femur,yellow,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,antenna,filiform longer than head and pronotum combined,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,tegument,weakly granular,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,the pallium and supra-anal plate of male,is not raised,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,the recurrent,distal trunk of lateral spermathecal diverticulum almost 2.5× longer than the proximal trunk,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,width of head,3.64 ± 0.69,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,width of head,3.29 ± 0.26,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera descampsi,knees,pale brown,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,head,conical and oblique,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,length of head,-,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera uniformis,length of head,2.16 ± 0.00,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,Distribution,Cameroon; Equatorial Guinea; Gabon,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,integument,"moderately rugous dorsally, and smooth ventrally",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,size,As male but larger,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera matzkei,dorsal carinae of hind femora,with slight tooth,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera kennei,male cerci,"bilobed, the inner lobe being twice shorter than the outer",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of hind femur,15.43–17.36,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,length of hind femur,12.65–13.77,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera karschi zenkeri,basal area,with two digital tubercles,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,eyes,prominent,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera missoupi,lower ectophallic sheath,"of smaller size, enveloping the base of the rami",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,outer area of hind femora,with three pale spots,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,cercus,conical with angular apex,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pteropera verrucigena,anterior and posterior projections,short,,,,moderate,the trait was not extracted for this species
