cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
species not in prediction,Katiannidae sp.10,Feeding strategy,Chewing mandibles,,Symphypleona Katiannidae sp.10,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.24,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Isotomidae sp.4,Habitat position,Litter-dweller,,Lepisiota sp. 4,0.69,severe,species not extracted at all
species not in prediction,Crematogaster sp. 1,Habitat position,Soil-dweller,,Crematogastersp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.12,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.49,Furca development,Long,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Neanuridae sp.2,Furca development,Short,,Poduromorpha Neanuridae sp.2,0.70,severe,species not extracted at all
species not in prediction,Katiannidae sp.5,Body length,1.00,,Symphypleona Katiannidae sp.5,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.10,Habitat position,Vegetation-dweller,,Symphypleona Katiannidae sp.10,0.72,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.6,Body length,1.00,,Poduromorpha Hypogastruridae sp.6,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.22,Furca development,Long,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.42,Body length,0.28,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Camponotus sp. 15,Body length,3.00,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 6,Body length,1.00,,Crematogastersp. 6,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.24,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Sminthuridae sp.3,Furca development,Long,,Symphypleona Sminthuridae sp.3,0.72,severe,species not extracted at all
species not in prediction,Camponotus sp. 16,Habitat position,Soil-dweller,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Paratrechina sp. 4,Colour value,65,,Paratrechinasp. 4,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.9,Body length,0.38,,Symphypleona Katiannidae sp.9,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.40,Eye size,Large,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Neanuridae sp.5,Feeding strategy,Sucking mandibles,,Poduromorpha Neanuridae sp.5,0.70,severe,species not extracted at all
species not in prediction,Crematogaster sp. 10,Forage strategy,Generalist forager,,Crematogastersp. 10,0.97,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.1,Furca development,Long,,Symphypleona Dicyrtomidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 8,Femur length,0.50,,Crematogastersp. 8,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.38,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Hypoponera sp. 1,Forage strategy,Predator,,Hypoponerasp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.23,Furca development,Long,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.2,Body length,0.32,,Symphypleona Katiannidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Probolomyrmex sp. 1,Forage strategy,Predator,,Probolomyrme x sp. 1,0.92,severe,species not extracted at all
species not in prediction,Entomobryidae sp.34,Body length,1.33,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.48,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 4,Femur length,1.00,,Crematogastersp. 4,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 12,Body length,1.50,,Crematogastersp. 12,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.11,Furca development,Long,,Symphypleona Katiannidae sp.11,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.36,Eye size,Large,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.8,Eye size,Large,,Symphypleona Katiannidae sp.8,0.71,severe,species not extracted at all
species not in prediction,Neanuridae sp.5,Habitat position,Litter-dweller,,Poduromorpha Neanuridae sp.5,0.70,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.2,Eye size,Large,,Symphypleona Dicyrtomidae sp.2,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.1,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.38,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Paratrechina sp. 3,Habitat position,Soil-dweller,,Paratrechinasp. 3,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 1,Body length,1.50,,Crematogastersp. 1,0.97,severe,species not extracted at all
species not in prediction,Bothroponera sp. 4,Body length,2.50,,Bothroponerasp. 4,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.48,Habitat position,Litter-dweller,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 2,Femur length,1.00,,Crematogastersp. 2,0.97,severe,species not extracted at all
species not in prediction,Sminthuridae sp.4,Furca development,Long,,Symphypleona Sminthuridae sp.4,0.72,severe,species not extracted at all
species not in prediction,Bothroponera sp. 5,Forage strategy,Predator,,Bothroponerasp. 5,0.97,severe,species not extracted at all
species not in prediction,Bothroponera sp. 2,Habitat position,Litter-dweller,,Bothroponerasp. 2,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.47,Furca development,Long,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.46,Body length,1.15,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.7,Eye size,Large,,Poduromorpha Hypogastruridae sp.7,0.75,severe,species not extracted at all
species not in prediction,Odontellidae sp.1,Furca development,Short,,Poduromorpha Odontellidae sp.1,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.5,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.5,0.72,severe,species not extracted at all
species not in prediction,Paratrechina sp. 4,Forage strategy,Generalist forager,,Paratrechinasp. 4,0.97,severe,species not extracted at all
species not in prediction,Sminthuridae sp.2,Eye size,Large,,Symphypleona Sminthuridae sp.2,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 8,Colour value,34,,Crematogastersp. 8,0.97,severe,species not extracted at all
species not in prediction,Paratrechina sp. 1,Habitat position,Soil-dweller,,Paratrechinasp. 1,0.97,severe,species not extracted at all
species not in prediction,Isotomidae sp.1,Eye size,Moderate,,Lepisiota sp. 1,0.69,severe,species not extracted at all
species not in prediction,Neanuridae sp.6,Furca development,Short,,Poduromorpha Neanuridae sp.6,0.70,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.6,Feeding strategy,Chewing mandibles,,Symphypleona Dicyrtomidae sp.6,0.72,severe,species not extracted at all
species not in prediction,Crematogaster sp. 4,Colour value,4,,Crematogastersp. 4,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 10,Eye size,Moderate,,Crematogastersp. 10,0.97,severe,species not extracted at all
species not in prediction,Neanuridae sp.5,Body length,0.92,,Poduromorpha Neanuridae sp.5,0.70,severe,species not extracted at all
species not in prediction,Entomobryidae sp.12,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Camponotus sp. 15,Femur length,2.00,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 6,Femur length,1.00,,Crematogastersp. 6,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.13,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.38,Body length,0.80,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Probolomyrmex sp. 1,Eye size,Absent,,Probolomyrme x sp. 1,0.92,severe,species not extracted at all
species not in prediction,Paratrechina sp. 3,Body length,1.00,,Paratrechinasp. 3,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.43,Eye size,Large,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.6,Habitat position,Vegetation-dweller,,Symphypleona Dicyrtomidae sp.6,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.51,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.9,Body length,0.86,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Entomobryidae sp.14,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.3,Furca development,Long,,Symphypleona Dicyrtomidae sp.3,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.16,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.29,Furca development,Long,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.48,Body length,0.93,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.7,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Entomobryidae sp.40,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.12,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Bothroponera sp. 2,Body length,5.00,,Bothroponerasp. 2,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.33,Eye size,Large,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.30,Body length,1.25,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Bothroponera sp. 5,Eye size,Small,,Bothroponerasp. 5,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.40,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.5,Body length,1.50,,Entomobryomorpha Isotomidae sp.5,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.36,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.15,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.8,Feeding strategy,Chewing mandibles,,Symphypleona Katiannidae sp.8,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.5,Eye size,Large,,Symphypleona Dicyrtomidae sp.5,0.72,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.2,Feeding strategy,Chewing mandibles,,Symphypleona Dicyrtomidae sp.2,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.27,Body length,0.46,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Neanuridae sp.3,Feeding strategy,Sucking mandibles,,Poduromorpha Neanuridae sp.3,0.70,severe,species not extracted at all
species not in prediction,Entomobryidae sp.31,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 1,Femur length,1.00,,Crematogastersp. 1,0.97,severe,species not extracted at all
species not in prediction,Bothroponera sp. 4,Femur length,2.00,,Bothroponerasp. 4,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 8,Forage strategy,Generalist forager,,Crematogastersp. 8,0.97,severe,species not extracted at all
species not in prediction,Camponotus sp. 15,Colour value,25,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 6,Colour value,40,,Crematogastersp. 6,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.36,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.8,Habitat position,Vegetation-dweller,,Symphypleona Katiannidae sp.8,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.2,Habitat position,Vegetation-dweller,,Symphypleona Dicyrtomidae sp.2,0.72,severe,species not extracted at all
species not in prediction,Neanuridae sp.3,Habitat position,Litter-dweller,,Poduromorpha Neanuridae sp.3,0.70,severe,species not extracted at all
species not in prediction,Entomobryidae sp.10,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.7,Feeding strategy,Chewing mandibles,,Poduromorpha Hypogastruridae sp.7,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.20,Furca development,Long,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Sminthuridae sp.2,Feeding strategy,Chewing mandibles,,Symphypleona Sminthuridae sp.2,0.72,severe,species not extracted at all
species not in prediction,Isotomidae sp.1,Feeding strategy,Chewing mandibles,,Lepisiota sp. 1,0.69,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.7,Habitat position,Litter-dweller,,Poduromorpha Hypogastruridae sp.7,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.21,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Sminthuridae sp.2,Habitat position,Vegetation-dweller,,Symphypleona Sminthuridae sp.2,0.72,severe,species not extracted at all
species not in prediction,Sminthurididae sp.1,Furca development,Long,,Symphypleona Sminthurididae sp.1,0.75,severe,species not extracted at all
species not in prediction,Sminthurididae sp.2,Eye size,Large,,Symphypleona Sminthurididae sp.2,0.75,severe,species not extracted at all
species not in prediction,Paratrechina sp. 3,Femur length,1.00,,Paratrechinasp. 3,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.13,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Isotomidae sp.1,Habitat position,Litter-dweller,,Lepisiota sp. 1,0.69,severe,species not extracted at all
species not in prediction,Crematogaster sp. 1,Colour value,25,,Crematogastersp. 1,0.97,severe,species not extracted at all
species not in prediction,Sminthuridae sp.1,Body length,1.28,,Symphypleona Sminthuridae sp.1,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.37,Eye size,Large,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.14,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 10,Habitat position,Soil-dweller,,Crematogastersp. 10,0.97,severe,species not extracted at all
species not in prediction,Bothroponera sp. 2,Femur length,4.00,,Bothroponerasp. 2,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.36,Body length,1.08,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.26,Furca development,Long,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.25,Eye size,Large,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.8,Body length,0.80,,Symphypleona Katiannidae sp.8,0.71,severe,species not extracted at all
species not in prediction,Camponotus sp. 16,Colour value,19,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.41,Eye size,Large,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.33,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.13,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Probolomyrmex sp. 1,Habitat position,Litter-dweller,,Probolomyrme x sp. 1,0.92,severe,species not extracted at all
species not in prediction,Camponotus sp. 15,Forage strategy,Generalist forager,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.51,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.14,Habitat position,Litter-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Polyrhachis sp. 3,Eye size,Large,,Polyrhachissp. 3,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.33,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.5,Feeding strategy,Chewing mandibles,,Symphypleona Dicyrtomidae sp.5,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.50,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.5,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.31,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.1,Furca development,Long,,Symphypleona Katiannidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.7,Body length,1.04,,Poduromorpha Hypogastruridae sp.7,0.75,severe,species not extracted at all
species not in prediction,Bothroponera sp. 5,Habitat position,Litter-dweller,,Bothroponerasp. 5,0.97,severe,species not extracted at all
species not in prediction,Discothyrea sp. 1,Habitat position,Litter-dweller,,Discothyreasp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.8,Body length,1.00,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Entomobryidae sp.3,Eye size,Large,,Entomobryomorpha Isotomidae sp.3,0.72,severe,species not extracted at all
species not in prediction,Paratrechina sp. 3,Colour value,70,,Paratrechinasp. 3,0.97,severe,species not extracted at all
species not in prediction,Sminthuridae sp.2,Body length,0.66,,Symphypleona Sminthuridae sp.2,0.72,severe,species not extracted at all
species not in prediction,Onychiuridae sp.1,Furca development,Absent,,Poduromorpha Onychiuridae sp.1,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.32,Eye size,Large,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Isotomidae sp.1,Body length,1.1,,Lepisiota sp. 1,0.69,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.5,Habitat position,Vegetation-dweller,,Symphypleona Dicyrtomidae sp.5,0.72,severe,species not extracted at all
species not in prediction,Katiannidae sp.4,Eye size,Large,,Symphypleona Katiannidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.3,Eye size,Large,,Poduromorpha Hypogastruridae sp.3,0.75,severe,species not extracted at all
species not in prediction,Sminthurididae sp.3,Eye size,Large,,Symphypleona Sminthurididae sp.3,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.50,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.5,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.31,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 10,Body length,1.00,,Crematogastersp. 10,0.97,severe,species not extracted at all
species not in prediction,Bothroponera sp. 2,Colour value,35,,Bothroponerasp. 2,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.10,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Hypoponera sp. 1,Body length,2.00,,Hypoponerasp. 1,0.97,severe,species not extracted at all
species not in prediction,Probolomyrmex sp. 1,Body length,1.00,,Probolomyrme x sp. 1,0.92,severe,species not extracted at all
species not in prediction,Entomobryidae sp.43,Body length,0.80,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.51,Body length,1.13,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.14,Body length,1.88,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Camponotus sp. 16,Forage strategy,Generalist forager,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.10,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.7,Body length,1.38,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
species not in prediction,Isotomidae sp.3,Feeding strategy,Chewing mandibles,,Lepisiota sp. 3,0.69,severe,species not extracted at all
species not in prediction,Paratrechina sp. 1,Colour value,29,,Paratrechinasp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.21,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.19,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.33,Body length,1.08,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Sminthurididae sp.2,Feeding strategy,Chewing mandibles,,Symphypleona Sminthurididae sp.2,0.75,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.4,Furca development,Short,,Poduromorpha Hypogastruridae sp.4,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.2,Furca development,Long,,Entomobryomorpha Isotomidae sp.2,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.37,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.18,Body length,0.75,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Bothroponera sp. 5,Body length,2.50,,Bothroponerasp. 5,0.97,severe,species not extracted at all
species not in prediction,Isotomidae sp.3,Habitat position,Litter-dweller,,Lepisiota sp. 3,0.69,severe,species not extracted at all
species not in prediction,Bothroponera sp. 3,Forage strategy,Predator,,Bothroponerasp. 3,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.21,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.19,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.5,Body length,0.46,,Symphypleona Dicyrtomidae sp.5,0.72,severe,species not extracted at all
species not in prediction,Sminthurididae sp.2,Habitat position,Vegetation-dweller,,Symphypleona Sminthurididae sp.2,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.41,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.4,Furca development,Long,,Symphypleona Dicyrtomidae sp.4,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.31,Body length,1.3,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.37,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.45,Eye size,Large,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.41,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Isotomidae sp.4,Eye size,Large,,Lepisiota sp. 4,0.69,severe,species not extracted at all
species not in prediction,Entomobryidae sp.17,Furca development,Long,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.35,Eye size,Large,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.1,Furca development,Short,,Poduromorpha Hypogastruridae sp.1,0.75,severe,species not extracted at all
species not in prediction,Neanuridae sp.4,Eye size,Large,,Poduromorpha Neanuridae sp.4,0.70,severe,species not extracted at all
species not in prediction,Katiannidae sp.10,Eye size,Large,,Symphypleona Katiannidae sp.10,0.72,severe,species not extracted at all
species not in prediction,Polyrhachis sp. 3,Habitat position,Soil-dweller,,Polyrhachissp. 3,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.3,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.3,0.72,severe,species not extracted at all
species not in prediction,Dicyrtomidae sp.7,Furca development,Long,,Symphypleona Dicyrtomidae sp.7,0.72,severe,species not extracted at all
species not in prediction,Camponotus sp. 16,Eye size,Moderate,,Camponotus sp. 1,0.97,severe,species not extracted at all
species not in prediction,Meranoplus sp. 1,Eye size,Large,,Meranoplussp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.32,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Paratrechina sp. 1,Forage strategy,Generalist forager,,Paratrechinasp. 1,0.97,severe,species not extracted at all
species not in prediction,Neanuridae sp.1,Eye size,Large,,Poduromorpha Neanuridae sp.1,0.70,severe,species not extracted at all
species not in prediction,Katiannidae sp.4,Feeding strategy,Chewing mandibles,,Symphypleona Katiannidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Crematogaster sp. 10,Femur length,0.50,,Crematogastersp. 10,0.97,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.3,Feeding strategy,Chewing mandibles,,Poduromorpha Hypogastruridae sp.3,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.3,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.3,0.72,severe,species not extracted at all
species not in prediction,Probolomyrmex sp. 1,Femur length,0.25,,Probolomyrme x sp. 1,0.92,severe,species not extracted at all
species not in prediction,Sminthurididae sp.2,Body length,0.90,,Symphypleona Sminthurididae sp.2,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.32,Habitat position,Vegetation-dweller,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.49,Eye size,Large,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.4,Habitat position,Vegetation-dweller,,Symphypleona Katiannidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.37,Body length,0.40,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.3,Habitat position,Litter-dweller,,Poduromorpha Hypogastruridae sp.3,0.75,severe,species not extracted at all
species not in prediction,Bothroponera sp. 3,Eye size,Small,,Bothroponerasp. 3,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.25,Body length,0.63,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.41,Body length,0.80,,Entomobryomorpha Isotomidae sp.1,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.5,Furca development,Long,,Symphypleona Katiannidae sp.5,0.71,severe,species not extracted at all
