cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Arhopala wildei,Associated ants,Polyrhachis queenslandica,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Phengaris alcon,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala amphimuta,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala asopia,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Paradeudorix eleala (as obscura),Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Pseudalmenus chlorinda,Associated ants,Anonychomyrma biconvexa,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus thersites,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Hypochrysops arronica,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Brephidium exilis,Associated ants,"Dorymyrmex insanus, Linepithema humile",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops piceatus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Cigaritis acamas,Associated ants,Crematogaster jehovae,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudodipsas cephenes,Associated ants,Anonychomyrma gilberti,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Acrodipsas aurata,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis phanes,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus (Agrodiaetus) nephohiptamenos,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus (Agrodiaetus) damone,Associated ants,Formica sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acrodipsas myrmecophila,Associated ants,Papyrius nr. nitidus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Satyrium edwardsii,Associated ants,Formica integra,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Icaricia icarioides,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudolucia chilensis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Lysandra bellargus,Associated ants,"Myrmica sabuleti, Myrmica scabrinodis, Tetramorium caespitum, Crematogaster nr. laestrygon, Crematogaster auberti, Aphaenogaster subterranea, Tapinoma erraticum, Lasius alienus, Lasius niger, Lasius paralienus, Lasius emarginatus, Lasius flavus, Plagiolepis pygmaea, Formica fuscocinerea (as ""lefrancoisi"")",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudolucia argentina,Associated ants,Dorymyrmex tener,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ogyris abrota,Associated ants,"Crematogaster sp., Froggattella kirbii, Technomyrmex nr. albipes, Iridomyrmex sp., Anonychomyrma sp., Linepithema humile, Rhytidoponera metallica",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Rapala pheretima,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Nesolycaena caesia,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Rekoa palegon,Associated ants,"Solenopsis sp., Camponotus crassus, C. rufipes, C. cingulatus, Dorymyrmex sp., Azteca sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis lyncurium,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Satyrium esculi,Associated ants,"Camponotus cruentatus, Iberoformica subrufa, Lasius grandis",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tomares callimachus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aloeides pierus,Associated ants,Lepisiota capensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Favonius quercus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Ogyris olane,Associated ants,"Crematogaster sp., Monomorium sp., Iridomyrmex sp., Anonychomyrma sp., Ochetellus sp., Podomyrma adelaidae, Camponotus terebrans, Camponotus consobrinus, Froggattella kirbii, Plagiolepis allaudi",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Myrina subornata,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arawacus lincoides,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala micale,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Drupadia niasica,Associated ants,Crematogaster difformis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus (Agrodiaetus) fabressei,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis perseus,Associated ants,"Crematogaster melanogaster, Crematogaster peringueyi",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jalmenus aridus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Strymon martialis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Cigaritis nyassae,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cigaritis vulcanus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Hemiargus ceraunus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala alica,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypolycaena nilgirica,Associated ants,Camponotus sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Axiocerses susanae,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Arawacus separata,Associated ants,Pheidole sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Philiris nitens,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Phasis braueri,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Cigaritis greeni,Associated ants,Crematogaster rothneyi,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Prosotas dubiosa,Associated ants,Anoplolepis gracilipes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tongeia fischeri,Associated ants,"Ochetellus glaber, Lasius productus, Formica japonica, Cardiocondyla nuda, Crematogaster nawai, Pheidole fervens, Tetramorium bicarinatum, Tetramorium tsushimae",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis zeuxo,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jamides celeno,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Hypochrysops dicomas,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Jamides alecto,Associated ants,"Pheidole sp., Crematogaster sp., Tetramorium sp., Tetramorium [Rhoptromyrmex] wroughtonii,  Myrmicaria sp., Technomyrmex spp., Tapinoma sp., Anoplolepis gracilipes, Prenolepis sp., Plagiolepis sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Leptotes cassius,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis nigricans,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis ictis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops apollo,Associated ants,"Philidris cordatus, Pheidole megacephala",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cyclargus dominica,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudophilotes vicrama,Associated ants,"Camponotus sp., Myrmica sabuleti",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus (Agrodiaetus) dolus,Associated ants,Camponotus aethiops,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Anthene emolus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Theclinesthes hesperia,Associated ants,Iridomyrmex conifer,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis oreas,Associated ants,Myrmicaria nr. nigra,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Prosotas aluta,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudophilotes bavius,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Tarucus theophrastus,Associated ants,"Crematogaster fuentei, Crematogaster nr. scutellaris, Crematogaster auberti, Camponotus sp., Pheidole sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Jamides aleuas,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala rama,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lepidochrysops oreas,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Rekoa stagira,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Zizeeria knysna,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Lepidochrysops variabilis,Associated ants,Camponotus niveosetosus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Satyrium tetra,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Tarucus waterstradti,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Candalides absimilis,Associated ants,"Crematogaster sp., Pheidole megacephala, Polyrhachis (Cyrtomyrma) australis, Technomyrmex nr. albipes, Iridomyrmex sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Satyrium spini,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Ogyris ianthis,Associated ants,Froggattella kirbii,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis zonarius,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cyclargus thomasi,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Pseudophilotes sinaicus,Associated ants,"Lepisiota obtusa, Lepisiota hirsuta, Monomorium niloticum",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hypochrysops pythias,Associated ants,Anonychomyrma gilberti,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis adonis,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Yasoda androconifera,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala dajagaka,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Callophrys (Incisalia) henrici,Associated ants,"Crematogaster lineolata, Formica dolosa, Lasius neoniger, Tetramorium caespitum, Tapinoma sessile",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypolycaena phorbas,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Hypolycaena thecloides,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Neopithecops zalmora,Associated ants,"Technomyrmex albipes, Camponotus binghamii, Crematogaster sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypolycaena lebona,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis braueri,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis violescens,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species present, trait missing","Crudaria sp. ""TAS 6""",Associated ants,Anoplolepis steingroeveri,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Echinargus isola,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus eroides,Associated ants,Tapinoma sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tomares ballus,Associated ants,"Plagiolepis pygmaea, Crematogaster auberti, Crematogaster sordidula, Crematogaster auberti, Tetramorium forte, Aphaenogaster gibbosa, Temnothorax sp., Iberoformica subrufa, Lasius grandis, Camponotus aethiops, Camponotus cruentatus, Camponotus pilicornis, Tapinoma nigerrimum",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptotes marina,Associated ants,Linepithema humile,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Anthene larydas,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudolucia plumbea,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis plutus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala kiriwinii,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Azanus jesous,Associated ants,Camponotus sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paradeudorix eleala (as obscura),Associated ants,Crematogaster buchneri,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Rekoa marius,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Flos asoka,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Argyraspodes argyraspis,Associated ants,Crematogaster melanogaster,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pseudozizeeria maha,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus thersites,Associated ants,"Myrmica scabrinodis, Myrmica sulcinodis, Crematogaster sordidula, Crematogaster auberti, Pheidole pallidula, Tapinoma erraticum, Lasius alienus, Lasius cinereus, Lasius alienus, Camponotus aethiops, Camponotus piceus, Formica rufibarbis, Formica pratensis, Plagiolepis schmitzii",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Deudorix ecaudata,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Anthene amarah,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis felthami,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Candalides heathi,Associated ants,Iridomyrmex nr. gracilis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala eupolis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Cupido amyntula,Associated ants,"Formica obscuripes, F. (fusca gr.), Dorymyrmex bicolor, Lasius niger",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hypochrysops polycletus,Associated ants,"Iridomyrmex sanguineus, Technomyrmex sp., Crematogaster sp., Pheidole sp., Meranoplus sp., Camponotus nr. extensus",,,,moderate,the trait was not extracted for this species
species not in prediction,Axiocerses karinae,Obligate myrmecophile,Yes,,Axiocerses susanae,0.83,severe,species not extracted at all
"species present, trait missing",Cupido lorquinii,Associated ants,"Tapinoma nigerrimum, Plagiolepis pygmaea, Crematogaster sp., Crematogaster auberti",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Deudorix suk,Associated ants,Pheidole sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis uranus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Plebejus argus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Kretania eurypilus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Celastrina humulus,Associated ants,"Formica sp., Camponotus herculeanus, Myrmica rugosa, Pogonomyrmex occidentalis, Tapinoma sessile",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cigaritis lilacinus,Associated ants,Crematogaster hodgsoni,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Surendra quercetorum,Associated ants,"Anoplolepis gracilipes, Camponotus sp., Crematogaster sp., Pheidole sp., Technomyrmex sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cigaritis lohita,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Euphilotes battoides,Associated ants,"Tapinoma sessile, Linepithema humile, Formica nr. fusca, F. subsericea, F. moki ",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis endymion,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Aricia agestis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudolucia andina,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Rapala pheretima,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jalmenus evagoras,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis allardi,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus (Agrodiaetus) damon,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Icaricia shasta,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Oboronia punctatus,Associated ants,"Pheidole megacephala (as ""rotundata""), Ph. aurivillii",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala centaurus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Neolucia agricola,Associated ants,Iridomyrmex conifer,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cacyreus marshalli,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Tarucus balkanicus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Strymon serapio,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Philiris innotata,Associated ants,"Crematogaster sp., Pheidole megacephala, Technomyrmex nr. albipes",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Glaucopsyche alexis,Associated ants,"Myrmica scabrinodis, Crematogaster auberti, Crematogaster sordidula, Tapinoma erraticum, Formica cinerea, F. selysi, F. fusca, F. pratensis, F. sanguinea, F. forsslundi (as ""nemoralis""), Iberoformica subrufa, Camponotus aethiops, Camponotus piceus, Camponotus laconicus, C. massiliensis, C. cruentatus, C. vagus, Lasius alienus, Lasius niger, Lasius platythorax, Lasius brunneus, Lasius emarginatus, Plagiolepis schmitzii, Plagiolepis pygmaea",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tomares callimachus,Associated ants,Tetramorium sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Castalius rosimon,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Euchrysops cnejus,Associated ants,"Crematogaster sp., Pheidole impressiceps, Pheidole megacephala, Iridomyrmex nr. bicknelli, Camponotus compressus, C. sylvaticus, Polyrhachis dives, Polyrhachis ammon, Opisthopsis haddoni, Technomyrmex sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Anthene hodsoni,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala hellenore,Associated ants,Crematogaster (Acrocoelia) rogenhoferi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Dapidodigma demeter,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Strymon heodes (as atacama),Associated ants,Brachymyrmex laevis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Aricia montensis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
species not in prediction,Pseudolucia charlotte,Number of associated ant genera,3,,Pseudolucia chilensis,0.76,severe,species not extracted at all
"species present, trait missing",Nacaduba sinhala,Associated ants,"Technomyrmex sp., Nylanderia sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala micale,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nesolycaena urumelia,Associated ants,"Monomorium sp., Monomorium nr. carinatum, Polyrhachis gab",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jamides cyta,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Jalmenus aridus,Associated ants,Froggattella kirbii,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Drupadia ravindra,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ministrymon azia,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Eooxylides tharis,Associated ants,"Anoplolepis gracilipes, Polyrhachis sp., Camponotus sp., Crematogaster sp., Meranoplus mucronatus, Dolichoderus sp., Oecophylla smaragdina",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Rapala iarbus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs","Kretania pylaon (incl. ""hespericus"", ""trappi"", ""sephirus"")",Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Zizina labradus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Phasis thero,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Hemiargus ceraunus,Associated ants,Forelius pruinosus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis palmus,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops apelles,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Glaucopsyche lygdamus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis rileyi,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Leptotes pirithous,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Crudaria capensis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Paralucia spinifera,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala moolaiana,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala madytus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Thaduka multicaudata,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lepidochrysops trimeni,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cupido minimus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus (Agrodiaetus) aroaniensis,Associated ants,"Camponotus gestroi, Camponotus aethiops, Camponotus piceus, Camponotus oertzeni, Camponotus laconicus, Plagiolepis vindobonensis, Plagiolepis pygmaea, Plagiolepis schmitzii, Crematogaster sordidula",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala rama,Associated ants,Tetramorium sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lepidochrysops oreas,Associated ants,Camponotus niveosetosus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lysandra punctiferus,Associated ants,"Monomorium salomonis, Crematogaster scutellaris",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tmolus venustus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis williami,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Rekoa stagira,Associated ants,Camponotus blandus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zizeeria knysna,Associated ants,"Pheidole pallidula, Formica cunicularia, Lasius niger",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops plotinus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Anthene nr. alberta,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Deudorix antalus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudolucia avishai,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Iolaus julus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala amantes,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Euchrysops crawshayi,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Satyrium spini,Associated ants,"Formica pratensis, Lasius psammophilus, Lasius emarginatus, Lasius alienus, Lasius niger, Camponotus nr. sylvaticus / pilicornis, Crematogaster ionia, Tapinoma erraticum",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Philiris helena,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Glaucopsyche melanops,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala thamyras,Associated ants,"Crematogaster sp., Oecophylla smaragdina",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis aridus,Associated ants,Crematogaster melanogaster,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus (Agrodiaetus) damocles,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Anthene usamba,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Deudorix democles,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Triclema inconspicua,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus eros,Associated ants,"Myrmica gallienii, Formica lemani, Formica nr. fusca, Camponotus aethiops",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudolucia lyrnessa,Associated ants,Dorymyrmex gallardoi,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis atlantica,Associated ants,Crematogaster nr. liengmei,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala zylda,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypolycaena thecloides,Associated ants,Anoplolepis gracilipes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hypolycaena lebona,Associated ants,Pheidole aurivillii,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus (Agrodiaetus) violetae (incl. ssp. subbaeticus),Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis braueri,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis pyramus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops ignita,Associated ants,Papyrius nr. nitidus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Glaucopsyche piasus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Deudorix kessuma,Associated ants,Technomyrmex sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tarucus indica,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Satyrium calanus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
